id,host_name,host_since,latitude,longitude,room_type,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,has_availability,availability_30,availability_60,availability_90,availability_365,x,y
13849860,Shannon,10/5/2011,19.42904414,-155.2278295,Private room,1,1,1,130,,,,,2,$15.00 ,t,22,51,81,355,266082.4754,2149814.627
14282886,Rachelle,3/2/2012,19.45678805,-155.1116987,Private room,1,1,1,49,,,$300.00 ,$15.00 ,1,$0.00 ,t,30,60,90,365,278318.1199,2152732.482
15183277,Darshan,9/22/2016,19.44379656,-155.2376787,Entire home/apt,3,4,6,475,,,,$125.00 ,7,$25.00 ,t,19,49,67,303,265069.1564,2151461.421
15316204,Satoshi,1/31/2016,19.43327223,-155.2398113,Shared room,2,1,6,30,,,$0.00 ,$0.00 ,1,$30.00 ,t,26,45,75,75,264830.0009,2150299.089
15808932,Mark & Lucretia,3/21/2012,19.42236172,-155.2151757,Entire home/apt,1,1,1,120,,,$0.00 ,$45.00 ,1,$0.00 ,t,7,25,50,323,267402.1008,2149057.613
15833083,Rick And Katy Joy,8/9/2013,19.48716792,-155.1770081,Private room,1,1,1,50,,,$0.00 ,$25.00 ,1,$10.00 ,t,11,41,66,212,271502.1467,2156181.564
15858546,Amy,10/1/2016,19.4402751,-155.2811338,Entire home/apt,1.5,2,2,160,,,,,2,$20.00 ,t,14,38,62,337,260499.8232,2151131.463
15876004,Rick And Katy Joy,8/9/2013,19.48753849,-155.175879,Private room,1,1,1,55,,,$0.00 ,$25.00 ,1,$10.00 ,t,17,43,68,210,271621.2212,2156221.089
15883083,Rick And Katy Joy,8/9/2013,19.48728449,-155.1767669,Private room,1,1,3,50,,,$0.00 ,$25.00 ,1,$10.00 ,t,9,38,68,218,271527.6361,2156194.149
15983544,Rick And Katy Joy,8/9/2013,19.48695529,-155.1769588,Private room,1,1,2,45,,,$0.00 ,$25.00 ,1,$10.00 ,t,18,33,42,183,271507.0246,2156157.957
16026836,Joey,9/22/2015,19.4353969,-155.2444045,Entire home/apt,1,1,1,156,,,$0.00 ,$77.00 ,2,$0.00 ,t,8,27,51,324,264350.6103,2150540.616
16120467,Joey,9/22/2015,19.44769087,-155.1947184,Entire home/apt,2,3,6,225,,,$0.00 ,$133.00 ,2,$24.00 ,t,13,37,67,339,269586.7471,2151834.46
16121749,Joey,9/22/2015,19.44517369,-155.2384672,Entire home/apt,2,3,0,230,,,$0.00 ,$116.00 ,2,$24.00 ,t,15,40,70,337,264988.3239,2151614.974
16256344,Julia,7/20/2013,19.44357801,-155.2348455,Private room,1,1,1,100,,,$0.00 ,$0.00 ,1,$0.00 ,t,26,51,81,356,265366.4142,2151433.355
16636341,Joey,9/22/2015,19.43441352,-155.244257,Entire home/apt,1,2,3,195,,,$0.00 ,$105.00 ,2,$24.00 ,t,10,32,60,312,264364.6833,2150431.535
17093887,Mark & Lucretia,3/21/2012,19.44233896,-155.1963557,Entire home/apt,1,1,1,104,,,$0.00 ,$45.00 ,2,$5.00 ,t,5,18,30,295,269407.2232,2151244.108
17344626,Shena,2/19/2017,19.4286347,-155.2116996,Entire home/apt,1.5,2,2,113,,,$100.00 ,$50.00 ,2,$15.00 ,t,1,2,2,129,267776.1615,2149747.45
17368803,John,2/20/2017,19.42726411,-155.2185742,Entire home/apt,1,2,3,129,,,$100.00 ,$25.00 ,2,$15.00 ,t,6,11,28,137,267052.1049,2149604.991
17714030,Joan,6/11/2016,19.43450645,-155.2272843,Private room,1,1,1,75,,,$0.00 ,$20.00 ,1,$15.00 ,t,24,51,76,349,266147.5683,2150418.665
17714031,Joan,6/11/2016,19.43356318,-155.2249343,Private room,1,1,2,65,,,$0.00 ,$20.00 ,1,$15.00 ,t,14,33,60,328,266393.0524,2150311.035
17717696,Joan,6/11/2016,19.43514193,-155.2255468,Private room,1,1,2,80,,,$0.00 ,$20.00 ,1,$15.00 ,t,15,43,67,339,266330.9779,2150486.664
17717861,Rachelle,3/2/2012,19.4598892,-155.113487,Private room,1,1,2,95,,,$300.00 ,$15.00 ,1,$0.00 ,t,27,57,87,362,278134.5419,2153078.125
17777378,John,4/25/2016,19.43507986,-155.2213566,Private room,1,1,1,90,,,$0.00 ,$0.00 ,2,$113.00 ,t,30,60,90,180,266771.0079,2150474.106
17893510,Shannon,10/5/2011,19.4293987,-155.2276484,Entire home/apt,1,0,2,60,,,,,1,$10.00 ,t,27,53,80,355,266102.006,2149853.637
18028195,Diwa,1/22/2016,19.43196871,-155.2377739,Private room,1,1,2,65,,,$100.00 ,$35.00 ,2,$20.00 ,t,17,31,53,312,265042.1277,2150151.981
18110630,Douglas,4/7/2017,19.42361432,-155.2119003,Entire home/apt,2,2,2,100,,,,$35.00 ,2,$20.00 ,t,13,38,63,153,267747.9398,2149191.876
18413558,John,4/25/2016,19.43250462,-155.2240533,Private room,1,1,1,90,,,$0.00 ,$0.00 ,1,$0.00 ,t,3,31,61,336,266484.075,2150192.637
18413789,John,4/25/2016,19.43360528,-155.2234691,Private room,1,1,1,90,,,$0.00 ,$0.00 ,1,$0.00 ,t,29,59,89,364,266547.0118,2150313.708
18526736,Janine,6/28/2014,19.51740611,-155.140762,Entire home/apt,1,1,4,125,,,$100.00 ,$50.00 ,1,$0.00 ,t,3,33,63,153,275349.6985,2159481.504
19863186,Kathryn,1/14/2016,19.43886517,-155.235351,Entire home/apt,1,0,1,170,,,,,1,$0.00 ,t,5,13,33,299,265306.5419,2150912.244
19926104,John,4/25/2016,19.4350107,-155.2193203,Private room,1,1,1,90,,,$0.00 ,$0.00 ,1,$0.00 ,t,29,59,89,364,266984.7922,2150463.689
19951715,Jennifer,7/19/2017,19.42468768,-155.2227262,Private room,1.5,1,1,75,,,$0.00 ,$15.00 ,1,$0.00 ,t,0,20,47,322,266612.2957,2149325.359
20152465,Joseph,7/30/2017,19.43006774,-155.2190997,Entire home/apt,1,2,2,100,,,$0.00 ,$0.00 ,2,$20.00 ,t,3,13,37,307,267000.9075,2149916.115
20250258,Lisa,8/4/2017,19.4348504,-155.2473389,Entire home/apt,1,1,1,129,,,$200.00 ,$50.00 ,2,$0.00 ,t,23,45,66,257,264041.6014,2150484.13
20851070,John,4/25/2016,19.43661089,-155.2208701,Private room,1,1,1,90,,,$0.00 ,$0.00 ,1,$0.00 ,t,29,59,89,364,266824.295,2150642.959
21070933,Stephen,9/24/2017,19.4423695,-155.2012896,Entire home/apt,1,2,3,98,,,$150.00 ,$75.00 ,2,$20.00 ,t,10,35,65,334,268889.0626,2151254.113
21207852,Joey,9/22/2015,19.43490397,-155.2121447,Entire home/apt,2,2,2,169,,,$0.00 ,$88.00 ,2,$24.00 ,t,16,43,71,303,267738.329,2150442.169
21528984,Robin,5/10/2016,19.44170919,-155.2339716,Entire home/apt,1,2,3,225,,,,,4,$0.00 ,t,14,40,70,158,265455.5135,2151225.249
21884041,John,4/25/2016,19.43434797,-155.2198419,Private room,1,1,1,90,,,$0.00 ,$0.00 ,1,$0.00 ,t,26,53,83,358,266929.0595,2150391.019
21897684,Jennifer,7/19/2017,19.42423419,-155.2211499,Private room,1.5,1,2,75,,,$0.00 ,$15.00 ,1,$0.00 ,t,0,20,47,303,266777.2256,2149273.013
21946180,David,7/3/2015,19.4409472,-155.1951241,Entire home/apt,1,1,1,77,,,$0.00 ,$50.00 ,1,$0.00 ,t,14,34,55,294,269534.6111,2151088.366
22052550,David And Dianne,12/3/2017,19.42752496,-155.2112922,Entire home/apt,1,2,2,102,,,$100.00 ,$25.00 ,2,$25.00 ,t,30,60,90,365,267817.3762,2149624.032
22105205,Lee,2/6/2012,19.42794424,-155.2093668,Entire home/apt,1,0,1,89,,,$0.00 ,$0.00 ,2,$35.00 ,t,13,36,66,92,268020.2149,2149667.857
22144288,Susan,9/19/2016,19.43575819,-155.236947,Private room,1,1,1,150,,,,,2,$25.00 ,t,24,53,77,350,265134.4367,2150570.42
22147054,Susan,9/19/2016,19.43525494,-155.2357466,Private room,1,1,1,145,,,,,2,$0.00 ,t,19,40,64,337,265259.7976,2150513.062
22147325,Susan,9/19/2016,19.43584183,-155.2367843,Private room,1,1,1,150,,,,,2,$25.00 ,t,12,37,54,323,265151.6463,2150579.458
22147331,Susan,9/19/2016,19.435366,-155.2354517,Private room,1,1,1,150,,,,,2,$25.00 ,t,19,45,65,338,265290.9324,2150524.956
22504966,Mark & Lucretia,3/21/2012,19.42505701,-155.2202275,Entire home/apt,1,1,2,101,,,$0.00 ,$50.00 ,2,$5.00 ,t,11,29,55,261,266875.2911,2149362.864
22794915,Judith,12/12/2015,19.43040331,-155.2266784,Entire home/apt,1,2,2,145,,,$0.00 ,$85.00 ,4,$0.00 ,t,21,51,81,356,266205.3327,2149963.548
22988891,Julienne,12/25/2015,19.43052286,-155.2225204,Entire home/apt,1,2,3,125,,,$200.00 ,$70.00 ,2,$5.00 ,t,2,4,15,131,266642.2532,2149971.141
23585394,Kim,2/18/2018,19.44087393,-155.2152423,Entire home/apt,1,1,2,99,,,$0.00 ,$50.00 ,3,$0.00 ,t,28,58,88,88,267421.4818,2151107.336
23697894,John,4/25/2016,19.43251625,-155.2232972,Private room,1,1,1,113,,,$0.00 ,$0.00 ,1,$0.00 ,t,29,59,89,179,266563.5101,2150192.899
23717923,Mitch,3/11/2018,19.44062863,-155.1996127,Entire home/apt,1,2,3,135,,,$250.00 ,$70.00 ,1,$0.00 ,t,10,33,60,240,269062.7221,2151059.116
24183853,Gypsy,4/3/2018,19.47774011,-155.1162586,Entire home/apt,1,0,2,114,,,$0.00 ,$50.00 ,1,$0.00 ,t,11,28,43,318,277867.8273,2155058.026
24311367,Janet,4/9/2018,19.43170163,-155.2321306,Entire home/apt,1,2,2,275,,,$0.00 ,$0.00 ,2,$20.00 ,t,12,25,53,300,265634.5049,2150114.713
24455261,Corina,8/20/2015,19.435972,-155.2382527,Entire home/apt,1,2,3,110,,,,,1,$0.00 ,t,17,41,68,337,264997.5995,2150595.876
25015246,Brenda,9/15/2011,19.43534255,-155.1845885,Entire home/apt,1,0,1,100,,,$0.00 ,$35.00 ,2,$0.00 ,t,10,28,49,319,270633.2841,2150453.758
25754709,Vicki,3/27/2017,19.43253269,-155.2273685,Entire home/apt,1,2,2,120,,,$250.00 ,$60.00 ,2,$25.00 ,t,20,50,80,355,266135.8963,2150200.248
26230786,Janet,4/9/2018,19.43046617,-155.2298034,Entire home/apt,1,1,1,216,,,$0.00 ,$0.00 ,2,$20.00 ,t,9,9,9,9,265877.1773,2149974.757
26230787,Janet,4/9/2018,19.43181779,-155.2299281,Entire home/apt,1,2,2,230,,,$0.00 ,$0.00 ,2,$20.00 ,t,7,7,7,7,265866.0175,2150124.576
26230824,Janet,4/9/2018,19.43180746,-155.2314404,Entire home/apt,2,2,2,252,,,$0.00 ,$0.00 ,2,$20.00 ,t,8,8,8,8,265707.154,2150125.491
26635412,Suwakon,7/5/2018,19.43614883,-155.2249092,Private room,1,1,1,99,,,$0.00 ,$50.00 ,2,$0.00 ,t,28,58,88,361,266399.3896,2150597.28
26637305,Suwakon,7/5/2018,19.43486494,-155.2233503,Private room,1,0,1,149,,,$0.00 ,$50.00 ,2,$0.00 ,t,27,57,87,362,266561.2918,2150453.014
26716997,Suwakon,7/5/2018,19.43537487,-155.2246739,Private room,1,0,3,179,,,$0.00 ,$70.00 ,2,$20.00 ,t,27,57,87,362,266422.9966,2150511.269
28110439,Janet,4/9/2018,19.43054064,-155.2315313,Private room,0,1,1,179,,,$0.00 ,$0.00 ,2,$0.00 ,t,9,22,43,81,265695.7878,2149985.354
28110782,Janet,4/9/2018,19.43134194,-155.2301679,Private room,0,1,1,179,,,$0.00 ,$0.00 ,2,$0.00 ,t,8,8,8,8,265840.1469,2150072.217
28178022,Janet,4/9/2018,19.43005168,-155.2303811,Private room,0,1,1,179,,,$0.00 ,$0.00 ,2,$0.00 ,t,9,9,9,9,265815.9018,2149929.651
28178137,Janet,4/9/2018,19.43015505,-155.230162,Private room,0,1,1,179,,,$0.00 ,$0.00 ,2,$0.00 ,t,5,5,5,5,265839.0641,2149940.798
28178376,Janet,4/9/2018,19.4304761,-155.2303643,Private room,0,1,1,185,,,$0.00 ,$0.00 ,2,$20.00 ,t,6,6,6,6,265818.2753,2149976.619
28178474,Janet,4/9/2018,19.43212183,-155.2320202,Private room,0,1,1,185,,,$0.00 ,$0.00 ,2,$20.00 ,t,9,9,9,9,265646.7044,2150161.087
28178615,Janet,4/9/2018,19.42977113,-155.2301342,Private room,0,1,1,185,,,$0.00 ,$0.00 ,2,$0.00 ,t,4,4,4,4,265841.4336,2149898.253
28178735,Janet,4/9/2018,19.43069908,-155.2314221,Private room,0,1,1,185,,,$0.00 ,$0.00 ,2,$20.00 ,t,9,9,9,9,265707.4854,2150002.747
28178976,Janet,4/9/2018,19.43142452,-155.2321315,Private room,0,1,1,203,,,$0.00 ,$0.00 ,2,$20.00 ,t,6,6,6,6,265634.0125,2150084.033
28182627,Janet,4/9/2018,19.43161135,-155.2317402,Private room,0,1,1,203,,,$0.00 ,$0.00 ,2,$20.00 ,t,10,10,10,10,265675.3821,2150104.186
28182956,Janet,4/9/2018,19.43070448,-155.2313612,Private room,0,1,1,203,,,$0.00 ,$0.00 ,2,$0.00 ,t,3,3,3,3,265713.89,2150003.262
28183051,Janet,4/9/2018,19.43036984,-155.2305547,Entire home/apt,0,1,1,203,,,$0.00 ,$0.00 ,2,$20.00 ,t,6,6,6,6,265798.1235,2149965.114
28525292,Auntie Malia,8/4/2018,19.43567488,-155.2431254,Private room,1,1,1,50,,,$0.00 ,$25.00 ,1,$0.00 ,t,4,15,40,40,264485.3633,2150569.642
28694228,Maurice,10/29/2015,19.43250091,-155.2362953,Private room,1,1,1,159,,,,,2,$25.00 ,t,30,60,90,365,265198.2025,2150208.887
29423172,Marguerite,5/3/2017,19.46328988,-155.1180952,Entire home/apt,1,1,2,59,,,,,1,$0.00 ,t,12,24,40,127,277655.2583,2153460.579
29707842,Doug,2/21/2016,19.4472386,-155.1344169,Private room,1,1,1,75,,,,,1,$0.00 ,t,0,6,36,36,275919.2269,2151704.69
29927644,Bonnie & Robert,3/9/2017,19.43118534,-155.2132646,Entire home/apt,1,1,1,78,,,,,1,$0.00 ,t,15,35,65,340,267615.4064,2150031.963
30210013,Jane,9/21/2016,19.4257673,-155.2188403,Private room,1,1,2,89,,,$100.00 ,$35.00 ,3,$20.00 ,t,22,52,82,357,267022.0181,2149439.628
204711,Jill,8/20/2011,19.47053275,-155.9205218,Entire home/apt,2,2,4,225,"$2,000.00 ","$6,000.00 ",$500.00 ,$200.00 ,4,$50.00 ,t,18,19,19,289,193385.7273,2155498.522
648039,Barbara,9/5/2010,19.43380752,-155.8912182,Private room,1,2,2,250,,,$100.00 ,$10.00 ,2,$20.00 ,t,25,55,85,360,196395.8376,2151378.611
648045,Barbara,9/5/2010,19.43587159,-155.8903303,Private room,1,1,3,225,,,$100.00 ,$10.00 ,2,$20.00 ,t,8,38,68,343,196492.978,2151605.667
648055,Barbara,9/5/2010,19.43399348,-155.8914682,Private room,1,1,3,175,,,$100.00 ,$10.00 ,2,$20.00 ,t,17,47,77,352,196369.914,2151399.651
648069,Barbara,9/5/2010,19.43466254,-155.8904512,Private room,1,1,1,125,,,$100.00 ,$10.00 ,1,$0.00 ,t,14,43,73,348,196478.0242,2151471.962
648074,Barbara,9/5/2010,19.43598892,-155.8900716,Private room,1,1,1,100,,,$100.00 ,$10.00 ,1,$0.00 ,t,18,48,78,353,196520.3799,2151618.207
660578,Clem,8/21/2012,19.36411023,-155.8733281,Private room,1,1,1,290,,,,,2,$0.00 ,t,25,44,69,338,198147.0034,2143627.32
660579,Clem,8/21/2012,19.36418177,-155.8726633,Private room,1,1,1,290,,,,,2,$0.00 ,t,15,43,73,348,198217.0208,2143634.081
1263406,Stacey,6/12/2013,19.30286708,-155.8724543,Entire home/apt,1,1,2,75,$500.00 ,"$1,400.00 ",,$50.00 ,1,$0.00 ,t,0,1,12,228,198126.1761,2136842.427
1578652,Kathleen,8/25/2013,19.43064132,-155.8880813,Entire home/apt,1,0,2,120,$785.00 ,"$2,568.00 ",$100.00 ,$100.00 ,2,$15.00 ,t,5,11,13,262,196719.5733,2151022.377
2785077,Clem,8/21/2012,19.36356317,-155.8739846,Private room,1,1,1,290,,,,,2,$0.00 ,t,13,35,65,340,198076.9818,2143567.875
2785132,Clem,8/21/2012,19.36423805,-155.8732232,Private room,1,1,1,290,,,,,2,$0.00 ,t,17,32,56,325,198158.2664,2143641.294
4449066,Tane,10/18/2013,19.4981829,-155.907759,Entire home/apt,2,3,5,140,$800.00 ,,$100.00 ,$75.00 ,2,$25.00 ,t,6,17,37,312,194778.4365,2158538.447
5396103,​Miles,2/18/2015,19.46417288,-155.8900952,Private room,1,1,1,128,,,,$25.00 ,1,$0.00 ,t,20,43,73,348,196570.3794,2154740.005
5396303,​Miles,2/18/2015,19.46366365,-155.8914965,Private room,1,1,1,111,,,,$25.00 ,1,$0.00 ,t,26,49,79,354,196422.2105,2154686.078
5396378,​Miles,2/18/2015,19.46604482,-155.8904268,Private room,1,2,4,145,,,,$25.00 ,2,$25.00 ,t,22,45,75,350,196539.0303,2154947.934
5396430,​Miles,2/18/2015,19.46579889,-155.8902343,Entire home/apt,1,2,5,226,,,,$50.00 ,4,$25.00 ,t,15,38,68,343,196558.7957,2154920.354
7637694,Esta,6/5/2014,19.43404456,-155.8912184,Entire home/apt,1,1,1,90,$625.00 ,"$2,100.00 ",,$50.00 ,2,$0.00 ,t,6,9,31,301,196396.2578,2151404.867
8329089,Emely,9/11/2015,19.4238074,-155.9104769,Entire home/apt,2,3,2,235,"$1,600.00 ","$5,000.00 ",$250.00 ,$175.00 ,4,$20.00 ,t,4,4,10,236,194353.4071,2150305.068
9373282,Jill,8/20/2011,19.46915714,-155.9187009,Entire home/apt,1,1,2,140,,,$300.00 ,$104.00 ,1,$0.00 ,t,15,35,54,326,193574.4367,2155342.899
12488761,Roy & Joy,4/17/2016,19.417475,-155.8794622,Entire home/apt,2,3,3,250,,,$250.00 ,$200.00 ,4,$50.00 ,t,8,27,34,290,197600.8784,2149548.864
18587928,Genevieve,2/4/2016,19.07274975,-155.7801016,Entire home/apt,1,1,1,55,,,$0.00 ,$16.00 ,2,$0.00 ,t,21,36,53,130,207431.0959,2111197.772
26392217,Sacha,3/5/2017,19.41796087,-155.876325,Entire home/apt,1,0,1,75,,,$100.00 ,$100.00 ,2,$15.00 ,t,0,0,0,274,197931.4612,2149597.17
26528033,Sacha,3/5/2017,19.4170586,-155.875381,Entire home/apt,1,0,1,88,,,$100.00 ,$75.00 ,1,$0.00 ,t,23,49,69,159,198028.9956,2149495.576
28563178,Esta,6/5/2014,19.43535248,-155.8887042,Entire home/apt,1,1,1,75,$700.00 ,,$0.00 ,$40.00 ,1,$0.00 ,t,10,21,44,65,196662.8791,2151545.299
30291765,Maureen,8/26/2013,19.60503743,-155.9642432,Entire home/apt,2,2,3,90,,,$0.00 ,$250.00 ,1,$0.00 ,t,30,60,90,207,189050.419,2170476.318
198734,Susan And Andre,8/14/2011,19.40893324,-154.9261215,Entire home/apt,1.5,3,4,99,$625.00 ,"$1,925.00 ",$0.00 ,$49.00 ,4,$5.00 ,t,4,9,25,285,297746.3943,2147206.031
1046703,Susan And Andre,8/14/2011,19.39468914,-154.931004,Entire home/apt,1,1,1,94,$635.00 ,"$1,850.00 ",$0.00 ,$33.00 ,3,$5.00 ,t,8,26,37,298,297215.8916,2145634.92
1067305,Susan And Andre,8/14/2011,19.40943994,-154.927507,Entire home/apt,1,1,2,65,$395.00 ,"$1,350.00 ",$0.00 ,$29.00 ,2,$7.00 ,t,11,26,56,331,297601.4933,2147263.751
1127894,Susan And Andre,8/14/2011,19.3944883,-154.9296533,Entire home/apt,1,1,1,94,$630.00 ,"$1,800.00 ",$0.00 ,$33.00 ,3,$7.00 ,t,9,10,26,301,297357.5285,2145611.098
4198627,"Rachel ""Rachaelle""",9/25/2014,19.36332055,-154.9641429,Entire home/apt,1,1,3,195,"$1,285.00 ","$4,284.00 ",$0.00 ,$125.00 ,2,$15.00 ,t,17,37,67,338,293695.2375,2142201.619
1103829,Lana,2/27/2009,19.41208769,-154.930244,Entire home/apt,1,2,2,129,$450.00 ,"$1,500.00 ",$350.00 ,$30.00 ,1,$15.00 ,t,16,27,27,276,297317.2914,2147560.079
1178604,Le`A,5/18/2013,19.40033071,-154.9276144,Entire home/apt,1.5,2,2,95,$500.00 ,"$1,699.00 ",$200.00 ,$75.00 ,2,$10.00 ,t,0,0,0,266,297578.9364,2146255.468
1693700,Allan,9/20/2013,19.34998856,-154.9829987,Entire home/apt,1,2,1,49,$475.00 ,"$1,800.00 ",$250.00 ,$45.00 ,1,$30.00 ,t,27,57,87,87,291697.153,2140748.347
2419765,Allan,9/20/2013,19.34818667,-154.981539,Private room,1,1,1,35,$160.00 ,$625.00 ,$150.00 ,$30.00 ,1,$25.00 ,t,28,58,88,88,291848.2476,2140547.112
3568262,Cheryl,5/25/2013,19.36312501,-154.9641855,Entire home/apt,1,2,3,102,$780.00 ,,$0.00 ,$95.00 ,2,$10.00 ,t,11,13,16,291,293690.5154,2142180.023
7136708,Lana,2/27/2009,19.41165686,-154.9296711,Entire home/apt,1.5,0,3,55,$390.00 ,"$1,386.00 ",$350.00 ,$30.00 ,2,$10.00 ,t,18,39,61,336,297376.9318,2147511.712
7137339,Lana,2/27/2009,19.41034458,-154.9289226,Private room,1.5,1,1,43,$222.00 ,$777.00 ,$0.00 ,$30.00 ,1,$20.00 ,t,29,59,89,364,297453.9245,2147365.559
11993162,Hawaii Lalala,7/17/2014,19.36472674,-154.9625514,Private room,2.5,1,1,112,,,$0.00 ,$75.00 ,2,$50.00 ,t,29,59,89,89,293864.2215,2142355.388
12174976,Hawaii Lalala,7/17/2014,19.36283153,-154.9625808,Entire home/apt,1,1,1,75,,,$0.00 ,$70.00 ,2,$50.00 ,t,25,51,81,171,293858.7488,2142145.617
13804592,Michele,6/29/2016,19.34824931,-154.9872661,Entire home/apt,1,0,1,150,,,,$50.00 ,2,$50.00 ,t,29,59,89,179,291246.5319,2140560.954
14026946,Hawaii Lalala,7/17/2014,19.36570903,-154.9628557,Private room,1,1,1,65,,,$0.00 ,$75.00 ,2,$50.00 ,t,22,52,82,82,293833.4855,2142464.494
14112445,Hawaii Lalala,7/17/2014,19.36525724,-154.9622271,Private room,1,1,1,65,,,$0.00 ,$60.00 ,1,$50.00 ,t,12,42,72,72,293898.9619,2142413.729
19478448,Kimberly,4/3/2015,19.33358233,-155.0215381,Entire home/apt,1,0,2,120,,,$225.00 ,$75.00 ,2,$25.00 ,t,0,0,0,0,287626.2651,2138978.988
16601365,Christopher,9/18/2016,19.43824481,-155.1813728,Entire home/apt,2,2,2,130,,,$0.00 ,$15.00 ,4,$15.00 ,t,12,26,49,136,270975.1113,2150770.8
23240672,Christopher,9/18/2016,19.43908858,-155.1908047,Entire home/apt,1,1,1,105,,,$0.00 ,$15.00 ,2,$15.00 ,t,19,39,66,155,269985.6569,2150876.804
274810,Julia,11/23/2011,19.2018689,-155.4773184,Entire home/apt,2,3,3,250,"$1,525.00 ",,,,1,$0.00 ,t,24,54,84,359,239514.5002,2125016.997
274864,Julia,11/23/2011,19.19918464,-155.4782895,Entire home/apt,2,3,3,250,"$1,525.00 ",,,,1,$0.00 ,t,25,55,85,360,239408.1096,2124721.217
274899,Julia,11/23/2011,19.20165276,-155.4767352,Entire home/apt,2,4,5,295,"$1,595.00 ",,,,1,$0.00 ,t,0,3,33,308,239575.5122,2124992.19
274947,Julia,11/23/2011,19.20007748,-155.4756559,Entire home/apt,4.5,7,11,850,"$4,850.00 ","$15,600.00 ",,,1,$0.00 ,t,21,51,81,356,239686.5742,2124816.142
289022,Julia,11/23/2011,19.2035069,-155.4779345,Entire home/apt,1,2,3,175,$995.00 ,,,$45.00 ,1,$0.00 ,t,27,57,87,362,239452.2682,2125199.298
596460,Sandra,7/15/2012,19.26803732,-155.4786676,Entire home/apt,1.5,6,7,115,,"$3,500.00 ",$200.00 ,$75.00 ,2,$25.00 ,t,11,27,52,320,239477.0547,2132345.996
4470259,Samantha,10/31/2014,19.27691421,-155.4751897,Entire home/apt,2.5,3,5,138,"$1,118.00 ","$3,938.00 ",$200.00 ,$115.00 ,2,$38.00 ,t,12,38,59,322,239856.8069,2133323.735
9154194,Julia,11/23/2011,19.20319206,-155.475148,Entire home/apt,1,2,3,175,,,,,1,$0.00 ,t,26,56,86,361,239744.9089,2125160.265
11067729,Anne,4/12/2014,19.26762214,-155.4747075,Entire home/apt,1,2,3,175,"$1,300.00 ","$3,700.00 ",$125.00 ,$70.00 ,1,$0.00 ,t,15,16,16,170,239892.8335,2132294.079
14486809,Julia,11/23/2011,19.20185502,-155.4739039,Entire home/apt,1,3,4,185,,,,,1,$0.00 ,t,21,51,81,356,239873.683,2125010.352
15645285,Joe,11/18/2014,19.13421668,-155.5092926,Entire home/apt,1,1,0,120,,,$200.00 ,$65.00 ,2,$10.00 ,t,16,23,38,217,236042.9914,2117573.793
23468982,Christina,2/24/2018,19.20032923,-155.4817298,Entire home/apt,1.5,2,4,100,,,$0.00 ,$50.00 ,2,$0.00 ,t,18,35,63,150,239047.9905,2124853.115
28717566,Jan And Clint,1/3/2012,19.20024465,-155.4783945,Private room,1,1,2,60,,,,$25.00 ,1,$0.00 ,t,25,39,39,126,239398.7342,2124838.751
571005,Phillip,7/2/2012,19.0994293,-155.7457865,Private room,1,1,1,70,$398.00 ,"$1,194.00 ",$0.00 ,$25.00 ,2,$15.00 ,t,28,41,71,340,211090.8473,2114095.534
967597,Phillip,7/2/2012,19.095833,-155.7532102,Entire home/apt,1,1,1,70,$398.00 ,"$1,194.00 ",$0.00 ,$30.00 ,2,$15.00 ,t,17,44,74,348,210302.9904,2113709.526
19380649,Dave'S,9/14/2016,19.62023137,-155.9858621,Entire home/apt,1,1,2,95,,,,$100.00 ,1,$0.00 ,t,1,2,2,2,186810.4643,2172198.964
19380899,Dave'S,9/14/2016,19.61798275,-155.9860706,Entire home/apt,2,2,3,125,,,,$100.00 ,1,$0.00 ,t,2,8,8,8,186784.2164,2171950.261
25801368,Dave'S,9/14/2016,19.6186715,-155.9863807,Entire home/apt,2,2,3,120,,,$0.00 ,$100.00 ,1,$0.00 ,t,2,8,8,8,186753.0027,2172027.126
25802330,Dave'S,9/14/2016,19.61945125,-155.9843554,Entire home/apt,2,2,3,120,,,,$100.00 ,1,$0.00 ,t,2,8,8,8,186967.1021,2172109.778
25865077,Dave'S,9/14/2016,19.61874484,-155.9845847,Entire home/apt,2,2,3,120,,,$0.00 ,$100.00 ,1,$0.00 ,t,2,8,8,8,186941.6636,2172031.949
25867894,Dave'S,9/14/2016,19.62646501,-155.984942,Entire home/apt,2,2,2,115,,,$0.00 ,$100.00 ,1,$0.00 ,t,11,16,16,16,186919.1349,2172887.788
26526597,Dave'S,9/14/2016,19.62439403,-155.9856358,Entire home/apt,2,2,2,115,,,,$100.00 ,1,$0.00 ,t,7,12,12,12,186842.2943,2172659.656
28750116,Dave'S,9/14/2016,19.62483821,-155.9834125,Entire home/apt,2,2,2,115,,,,$100.00 ,1,$0.00 ,t,9,14,14,14,187076.5178,2172704.773
640575,Big Island Bed & Breakfast,8/8/2012,19.05974977,-155.6153237,Private room,1,1,1,149,,,,,1,$0.00 ,t,13,34,52,266,224760.1484,2109491.007
640576,Big Island Bed & Breakfast,8/8/2012,19.05898603,-155.6157245,Private room,1,1,2,149,,,,,1,$0.00 ,t,18,47,72,306,224716.6828,2109407.06
640577,Big Island Bed & Breakfast,8/8/2012,19.05953798,-155.615472,Private room,1,2,3,195,,,,,1,$0.00 ,t,14,42,65,299,224744.1827,2109467.786
